date,conversation_id,kor_sent,eng_sent,qna_id
20181026,5,그럼 와이셔츠 찾으러 올 때 이불이랑 커튼도 가지고 올게요.,Then I will bring blankets and curtains also when I come to pick up my dress shirts.,
20181026,6,이불하고 커튼은 저희가 댁으로 가지러 갑니다. 들고 오시면 무겁잖아요.,"For blankets and curtains, we go to your house to pick them up. They are heavy to carry around.",
20181027,1,운동화를 세탁하려고 하는데요. 이런 얼룩도 지울 수 있을까요?,I would like to ask for washing sneakers. Can you remove this kind of stain?,
20181027,2,얼룩이 심해서 한번 세탁해 봐야 알겠습니다.,The stain is so bad that I can figure it out after I wash it.,
20181027,3,우리 아이가 신발을 험하게 신는 편이에요. 세탁한 지 얼마 안 됐는데 금방 더러워졌어요.,My kid tends to wear his/her shoes roughly. It's been only a while since I washed them. But they got dirty quickly.,
20181027,4,얼룩을 지우면 운동화 색이 변할 수 있는데 괜찮으세요?,"If I remove the stain, the color of the sneakers might change. Would that be OK?",
20181027,5,"네, 괜찮아요. 너무 더러워서 세탁을 안 하면 못 신을 것 같아요.","Yes, it's OK. They are too dirty to wear unless they are not washed.",
20181027,6,알겠습니다. 깨끗하게 세탁해 드리겠습니다.,"Yes, I got it. I will wash them to be clean.",
20181029,1,이 두 사람 화장품 광고를 같이 찍었네요. 얼마 전에 드라마도 같이 찍었지요?,These two people were on a cosmetics commercial together. Weren't they in the same drama recently?,
20181029,2,"네, 드라마에서 두 사람이 연인이었잖아요.","Yes, the two were lovers in the drama.",
20181029,3,그런데 두 사람 정말 잘 어울리지 않아요? 진짜 사귀는 것 같아요.,"By the way, didn’t the two match really well? They looked like they were really dating each other.",
20181029,4,"네, 저도 그렇게 생각했어요. 드라마에서 두 사람이 데이트하는 장면이 너무 자연스러웠어요.","Yes, I thought so, too. Their dating scene in the drama was so natural.",
20181029,5,그런데 남자 배우가 인터뷰에서 그냥 친구 사이라고 했어요.,But the male actor said in an interview that they were just friends.,
20181029,6,믿을 수 없어요. 다들 그렇게 말하잖아요.,I can't believe it. Everybody says so.,
20181030,1,이따가 우리 집에서 월드컵 경기 같이 볼래요? 친구들도 몇 명 오기로 했어요.,"Shall we watch the World Cup game at my house later? Some of my friends are coming, too.",
20181030,2,좋아요. 중계방송은 몇 시에 시작해요?,Sounds good. What time does that broadcasting start?,
20181030,3,내일 새벽 2시에 시작하니까 10시쯤 오세요.,"It starts at 2 a.m. in early morning tomorrow, so come around 10 o'clock.",
20181030,4,이번 경기는 우리나라가 이길 수 있을까요?,Can our country win this match?,
20181030,5,글쎄요. 이번에도 쉬운 상대가 아니라고 해요.,"Well, it is said that they are not an easy opponent this time, either.",
20181030,6,지난번에도 우리나라가 잘 못했는데 이번에는 그때보다 잘하겠지요?,Our country didn't do well last time. Will it do better this time than last time?,
20181031,1,이번에 새로 시작한 코미디 쇼 알아요?,Do you know the new comedy show that has just started this time?,
20181031,2,"네, 알아요. 정치인들에 대해서 재미있게 이야기해서 인기가 많아요.","Yes, I know. It talks about interesting things of politicians, so it is very popular.",
20181031,3,제 친구들도 다 재미있다고 했어요.,All of my friends said it was fun.,
20181031,4,서연 씨는 본 적이 없어요?,"Ms. Seoyon, have you watched it?",
20181031,5,저는 본 적은 없지만 요즘 친구들이 다들 그 프로그램에 대해서 이야기를 해서 저도 관심이 생겼어요.,I haven't watched it. But I started to be interested in the program as my friends are all talking about it these days.,
20181031,6,그럼 서연 씨도 한번 보세요.  정말 재미있어요.,"Then, please watch it, Ms. Seoyon. It is really fun.",
20181101,1,요즘 한국에서 오디션 프로그램이 인기가 참 많은 것 같아요.,It seems that audition programs are getting quite popular in Korea these days.,
20181101,2,"네, 방송사마다 오디션 프로그램을 한두 개씩은 하는 것 같아요.","Yes, it seems that each broadcasting company airs one or two audition programs.",
20181101,3,옛날에는 가수를 뽑는 프로그램만 많았는데 요즘은 오디션 프로그램이 참 다양해졌어요.,"In the past, there were only a lot of programs for selecting singers. These days, however, audition programs got diversified.",
20181101,4,맞아요. 제가 얼마 전에 본 오디션 프로그램은 최고의 요리사를 뽑는 프로그램이었어요.,"Yes, it’s right. An audition program that I watched recently was a program for selecting the best chefs.",
20181101,5,저도 그 프로그램을 봤는데 정말 재미있었어요. 다들 1등을 하려고 정말 열심히 하는 것 같았어요.,"I also watched the program, and it was really fun. It seemed everybody worked so hard to win the first prize.",
20181101,6,맞아요. 1등을 한 사람은 프랑스에 있는 유명한 요리 학교로 1년 동안 연수를 보내 준다고 했어요.,"Yes, it's right. They said they are going to send the winner to a famous culinary school in France for study for one year",
20181102,1,빨리 와요. 광고가 거의 다 끝났어요. 드라마가 곧 시작될 것 같아요.,Come quickly. The commercial is almost over. The drama will start soon.,
20181102,2,우리 뭐 먹으면서 볼까요?,Shall we eat something while we watch it?,
20181102,3,좋아요. 그런데 지난번에 드라마가 어떻게 끝났어요?,"Sounds good. By the way, how did the drama end last time?",
20181102,4,두 사람이 싸웠어요. 그리고 남자 주인공이 여자 주인공에게 헤어지자고 했어요.,The two people fought each other. And the main male character asked the female character to break up.,
20181102,5,정말 두 사람이 헤어질까요?,Will the two people really break up?,
20181102,6,모르겠어요. 전 두 사람이 안 헤어졌으면 좋겠는데요.,I don't know. I wish the two people don’t break up.,
20181103,1,어제 동물원에서 생활하는 동물들에 대한 다큐멘터리를 봤어요?,Did you watch a documentary about animals living in the zoo yesterday?,
20181103,2,"네, 봤어요. 항상 좁은 곳에서 생활해야 하는 동물들이 너무 불쌍했어요.","Yes, I watched it. The animals who have to always live in a small space were really pitiful.",
20181103,3,저는 제 딸하고 같이 방송을 봤어요. 그런데 방송이 끝나고 제 딸이 이제 동물원에 가지 말자고 했어요.,I watched the broadcast with my daughter. But then my daughter told me not to go to the zoo any more after the broadcast ended.,
20181103,4,저는 지금까지 동물원에서 동물들이 하는 쇼를 보면서 재미있다고 생각했어요.,"Until now, I have thought the animal shows at the zoo were fun when I watched them.",
20181103,5,저도 그랬어요. 스트레스를 받으면서 훈련 받는 동물들에 대해서 생각해 보지 못했어요.,So have I. I have never thought about animals who get stress from training.,
20181103,6,동물원은 동물들을 위한 곳이 아닌 것 같아요.,It seems that a zoo is not a place for animals.,
20181105,1,친구들이 지난번에 우빈 씨 집에서 먹은 김치찌개가 참 맛있었다고 했어요. 비결이 뭐예요?,"Mr. Woobin, my friends told me that the Kimchi stew they ate at your house last time was really delicious. What is the secret?",
20181105,2,특별한 비결은 없어요. 우리 어머니께서 담가 주신 김치로 만들어서 맛있었을 거예요.,There is no special secret. It must have been delicious because I cooked it with Kimchi that my mother made for me.,
20181105,3,그렇군요. 저는 가끔 마트에서 김치를 사서 김치찌개를 끓이는데 별로 맛이 없었어요.,It is so. Sometimes I buy Kimchi at supermarkets and I use it for boiling Kimchi stew. But it doesn't taste good.,
20181105,4,김치가 맛있어야 김치찌개가 맛있는 것 같아요.,Delicious Kimchi makes delicious Kimchi stew.,
20181105,5,맞아요. 김치 맛이 제일 중요해요.,"Yes, you're right. The taste of Kimchi is the most important.",
20181105,6,그리고 저는 먼저 김치를 좀 볶은 후에 물을 붓고 끓여요. 그럼 더 맛있는 것 같아요.,And I first stir-fry Kimchi a little bit and then pour some water and boil. Then it tastes more delicious.,
20181106,1,오늘 저녁에 불고기를 만들어서 먹을까요?,Shall we cook and eat Korean grilled marinated beef for dinner today?,
20181106,2,전 요리에 자신이 없어요.,I am not confident in cooking.,
20181106,3,불고기 만들기는 어렵지 않아요. 양념만 맛있게 만들면 돼요.,Making Korean grilled marinated beef is not difficult. All we need is tasty seasoning.,
20181106,4,그래요? 양념은 어떻게 만들어요?,Really? How can we make the seasoning?,
20181106,5,"간장에다가 파, 마늘, 후추, 설탕을 알맞게 넣으면 돼요.","You can put right amounts of green onion, garlic, pepper and sugar into soy sauce.",
20181106,6,너무 복잡하네요. 그냥 마트에서 불고기 양념을 사다가 넣을래요.,It's so complicated. Let's just buy seasoning for Korean grilled marinated beef at the supermarket and then put it in the dish.,
20181107,1,방금 전화가 왔는데 친구들이 곧 우리 집에 도착할 거라고 했어요. 음식 준비는 다 됐어요?,I just receive a phone call and my friends said they would soon arrive at my house. Is the food ready?,
20181107,2,이제 잡채만 만들면 돼요. 서연 씨가 좀 도와주세요. 저기 있는 채소를 좀 가늘게 썰어 주세요.,"It will be all done if I make japchae, stir-fried sweet potato noodles with vegetables and meat. Ms. Seoyon, please help me. Please slice the vegetables thin over there.",
20181107,3,저는 칼질을 잘 못하는데 다른 것을 할게요.,"I am not good at using a knife, so let me do other things.",
20181107,4,그럼 서연 씨는 당면을 삶으세요.,"Then, Ms. Seoyon, please boil the sweet potato noodles.",
20181107,5,물은 얼마나 넣어야 해요? 그리고 몇 분 동안 삶아야 해요?,How much water do I have put in? And for how many minutes do I have to boil it?,
20181107,6,그냥 제가 할게요. 서연 씨는 이따가 설거지나 하세요.,"I will just do it. Ms. Seoyon, please just wash the dishes later on.",
20181108,1,고향에서 자주 먹던 음식이 뭐예요?,What is the food that you used to eat in your hometown?,
20181108,2,베트남에서는 쌀국수를 자주 먹었어요. 집에서 거의 매일 아침 쌀국수를 먹었어요.,We used to eat rice noodles often in Vietnam. We used to eat rice noodles almost every morning at home.,
